task,regime,split,method,n,stress,mismatch,action_criticality,clean_retention,success,success_ci95,utility,utility_ci95,deploy_utility,harmful_transfer_rate,harmful_transfer_rate_ci95,tactile_event_f1,tactile_event_f1_ci95,damage_rate,damage_rate_ci95,query_cost,query_cost_ci95,regret,regret_ci95,calibration_ece,risk_score
cloth_edge_pull,latency_and_drift,combined_stress,invariant_risk_tactile_alignment,10,0.88,0.444068,0.7446,0.684577,0.61437,0.002956,0.424743,0.002371,0.424743,0.132504,0.001509,0.573216,0.004337,0.070633,0.001833,0.160997,0.000709,0.077557,0.000909,0.145781,0.105888
cloth_edge_pull,latency_and_drift,combined_stress,masked_autoencoder_tactile_pretraining,10,0.88,0.444068,0.7446,0.775572,0.638687,0.004979,0.436053,0.005392,0.436053,0.155931,0.00251,0.550435,0.003527,0.081882,0.00203,0.11831,0.001153,0.083082,0.001169,0.160482,0.121327
cloth_edge_pull,latency_and_drift,combined_stress,no_tactile_policy,10,0.88,0.444068,0.7446,0.122271,0.421841,0.003272,0.227179,0.004027,0.227179,0.156507,0.002021,0.232989,0.005638,0.091556,0.001954,0.036846,0.001196,0.086377,0.000966,0.172797,0.127745
cloth_edge_pull,latency_and_drift,combined_stress,oracle_contact_shift_feature_selector,10,0.88,0.444068,0.7446,0.868315,0.831874,0.003352,0.746279,0.004208,0.746279,0.030822,0.002209,0.912693,0.003215,0.033163,0.002169,0.123483,0.001211,0.038471,0.00172,0.064232,0.03849
cloth_edge_pull,latency_and_drift,combined_stress,proposed_negative_transfer_guard_v4,10,0.88,0.444068,0.7446,0.725007,0.688072,0.003531,0.523428,0.004568,0.523428,0.094508,0.001997,0.682537,0.004948,0.057113,0.001818,0.210393,0.001531,0.063285,0.000922,0.110957,0.080136
cloth_edge_pull,latency_and_drift,combined_stress,scratch_tactile_policy,10,0.88,0.444068,0.7446,0.349804,0.488755,0.004657,0.29674,0.004785,0.29674,0.145021,0.001659,0.408514,0.002625,0.081248,0.001138,0.099248,0.001657,0.079909,0.00129,0.160218,0.117011
cloth_edge_pull,latency_and_drift,combined_stress,sensor_health_filter,10,0.88,0.444068,0.7446,0.592211,0.602629,0.004426,0.429369,0.005181,0.429369,0.102648,0.002017,0.615156,0.003796,0.061336,0.002121,0.208536,0.001319,0.069179,0.001362,0.113873,0.085623
cloth_edge_pull,latency_and_drift,combined_stress,test_time_tactile_adaptation,10,0.88,0.444068,0.7446,0.715974,0.643735,0.00275,0.455129,0.003679,0.455129,0.119961,0.00171,0.62074,0.004829,0.070267,0.001362,0.192712,0.000913,0.073346,0.001365,0.139658,0.099961
cloth_edge_pull,latency_and_drift,combined_stress,uncertainty_gated_transfer,10,0.88,0.444068,0.7446,0.592219,0.582288,0.002464,0.372009,0.003343,0.372009,0.131399,0.002161,0.546772,0.003572,0.071777,0.001913,0.258762,0.001383,0.078513,0.001131,0.133188,0.103776
cloth_edge_pull,latency_and_drift,friction_compliance_shift,action_critical_tactile_transfer_guard_v5,10,0.58,0.322981,0.6554,0.806634,0.754398,0.002296,0.648594,0.002418,0.648594,0.04155,0.001816,0.801846,0.00274,0.039405,0.001103,0.157023,0.001458,0.044148,0.001028,0.077282,0.047426
cloth_edge_pull,latency_and_drift,friction_compliance_shift,conformal_tactile_risk_control,10,0.58,0.322981,0.6554,0.590935,0.625966,0.004511,0.472243,0.005023,0.472243,0.076334,0.003171,0.592136,0.003197,0.049151,0.001426,0.236045,0.000909,0.060337,0.001448,0.098026,0.068309
cloth_edge_pull,latency_and_drift,friction_compliance_shift,contrastive_tactile_pretraining,10,0.58,0.322981,0.6554,0.806698,0.678589,0.003597,0.513726,0.00422,0.513726,0.112479,0.001859,0.580751,0.004349,0.072529,0.001461,0.100928,0.001007,0.067483,0.00179,0.13981,0.097718
cloth_edge_pull,latency_and_drift,friction_compliance_shift,domain_adversarial_tactile_transfer,10,0.58,0.322981,0.6554,0.727938,0.648359,0.002541,0.486648,0.003796,0.486648,0.101012,0.002683,0.578692,0.004257,0.068636,0.002059,0.125685,0.001105,0.066132,0.001319,0.138765,0.092017
cloth_edge_pull,latency_and_drift,friction_compliance_shift,ensemble_disagreement_filter,10,0.58,0.322981,0.6554,0.643583,0.631962,0.006913,0.472455,0.007863,0.472455,0.086926,0.003776,0.601665,0.003496,0.058168,0.001711,0.197754,0.001633,0.062995,0.001047,0.114011,0.07848
cloth_edge_pull,latency_and_drift,friction_compliance_shift,frozen_tactile_pretraining,10,0.58,0.322981,0.6554,0.813356,0.647264,0.002982,0.474201,0.003874,0.474201,0.13128,0.002555,0.481471,0.003158,0.080607,0.001962,0.052892,0.001113,0.074607,0.001256,0.156895,0.110968
cloth_edge_pull,latency_and_drift,friction_compliance_shift,full_finetune_pretraining,10,0.58,0.322981,0.6554,0.771867,0.666177,0.00194,0.498891,0.002886,0.498891,0.113335,0.001268,0.547924,0.003492,0.074695,0.001916,0.098669,0.001643,0.068717,0.001157,0.144284,0.099761
cloth_edge_pull,latency_and_drift,friction_compliance_shift,invariant_risk_tactile_alignment,10,0.58,0.322981,0.6554,0.699465,0.642063,0.002973,0.485322,0.00361,0.485322,0.095621,0.001975,0.589236,0.004215,0.065121,0.001251,0.134443,0.001229,0.063455,0.000965,0.130326,0.087061
cloth_edge_pull,latency_and_drift,friction_compliance_shift,masked_autoencoder_tactile_pretraining,10,0.58,0.322981,0.6554,0.790954,0.673504,0.003802,0.510985,0.004814,0.510985,0.11028,0.001927,0.572409,0.004615,0.071357,0.002141,0.098199,0.001764,0.067165,0.001383,0.141606,0.096816
cloth_edge_pull,latency_and_drift,friction_compliance_shift,no_tactile_policy,10,0.58,0.322981,0.6554,0.138012,0.453209,0.002464,0.29713,0.003248,0.29713,0.114999,0.001642,0.252644,0.003634,0.077316,0.001718,0.027666,0.001247,0.070571,0.001169,0.153722,0.103207
cloth_edge_pull,latency_and_drift,friction_compliance_shift,oracle_contact_shift_feature_selector,10,0.58,0.322981,0.6554,0.876504,0.842461,0.002574,0.767756,0.002295,0.767756,0.02296,0.002092,0.920879,0.003922,0.031002,0.001064,0.104663,0.00087,0.034504,0.001098,0.061375,0.034085
cloth_edge_pull,latency_and_drift,friction_compliance_shift,proposed_negative_transfer_guard_v4,10,0.58,0.322981,0.6554,0.740349,0.712561,0.004056,0.576482,0.004201,0.576482,0.067836,0.001351,0.695779,0.004009,0.050152,0.002193,0.176842,0.001031,0.054255,0.000752,0.101448,0.065808
cloth_edge_pull,latency_and_drift,friction_compliance_shift,scratch_tactile_policy,10,0.58,0.322981,0.6554,0.364871,0.523926,0.001381,0.369334,0.001803,0.369334,0.10242,0.002106,0.425324,0.004163,0.071348,0.001571,0.079232,0.001346,0.06643,0.001577,0.141812,0.094104
cloth_edge_pull,latency_and_drift,friction_compliance_shift,sensor_health_filter,10,0.58,0.322981,0.6554,0.607775,0.624795,0.004439,0.48098,0.00504,0.48098,0.074713,0.002612,0.628681,0.003274,0.054282,0.002248,0.176086,0.001047,0.058734,0.001444,0.104099,0.070641
cloth_edge_pull,latency_and_drift,friction_compliance_shift,test_time_tactile_adaptation,10,0.58,0.322981,0.6554,0.730953,0.667302,0.005059,0.511202,0.005868,0.511202,0.087079,0.001949,0.631803,0.003291,0.06301,0.002282,0.161316,0.00125,0.061254,0.00151,0.126633,0.08247
cloth_edge_pull,latency_and_drift,friction_compliance_shift,uncertainty_gated_transfer,10,0.58,0.322981,0.6554,0.613408,0.611898,0.00374,0.442276,0.005454,0.442276,0.091098,0.002321,0.568187,0.003402,0.061796,0.001393,0.217042,0.00103,0.065001,0.000748,0.11957,0.082479
cloth_edge_pull,latency_and_drift,heldout_geometry,action_critical_tactile_transfer_guard_v5,10,0.48,0.278251,0.6406,0.810808,0.762071,0.004235,0.663504,0.005532,0.663504,0.038439,0.002708,0.809176,0.00331,0.035689,0.002307,0.146725,0.001229,0.041631,0.000898,0.077153,0.044682
cloth_edge_pull,latency_and_drift,heldout_geometry,conformal_tactile_risk_control,10,0.48,0.278251,0.6406,0.597315,0.630292,0.004141,0.489139,0.004395,0.489139,0.068904,0.001654,0.596203,0.003516,0.043232,0.002002,0.221024,0.00085,0.056225,0.001555,0.096145,0.062784
cloth_edge_pull,latency_and_drift,heldout_geometry,contrastive_tactile_pretraining,10,0.48,0.278251,0.6406,0.812306,0.690827,0.005186,0.543524,0.005635,0.543524,0.098949,0.001552,0.583651,0.005289,0.062534,0.001604,0.093725,0.001019,0.06144,0.001312,0.135171,0.087881
cloth_edge_pull,latency_and_drift,heldout_geometry,domain_adversarial_tactile_transfer,10,0.48,0.278251,0.6406,0.73343,0.660575,0.002837,0.514879,0.004336,0.514879,0.090448,0.001925,0.584403,0.004794,0.059136,0.002637,0.116513,0.000926,0.060796,0.001512,0.134556,0.083524
cloth_edge_pull,latency_and_drift,heldout_geometry,ensemble_disagreement_filter,10,0.48,0.278251,0.6406,0.651036,0.639725,0.002775,0.494783,0.003274,0.494783,0.077287,0.002598,0.607888,0.00285,0.049984,0.001502,0.186718,0.001283,0.058732,0.0012,0.110853,0.071098
cloth_edge_pull,latency_and_drift,heldout_geometry,frozen_tactile_pretraining,10,0.48,0.278251,0.6406,0.819175,0.660224,0.003024,0.505237,0.00368,0.505237,0.116416,0.002256,0.483936,0.00484,0.070361,0.00171,0.047918,0.001345,0.068049,0.001473,0.151786,0.100445
cloth_edge_pull,latency_and_drift,heldout_geometry,full_finetune_pretraining,10,0.48,0.278251,0.6406,0.777464,0.677643,0.003193,0.526294,0.005709,0.526294,0.102788,0.003418,0.548708,0.002849,0.063534,0.002244,0.09258,0.001357,0.06434,0.001619,0.142692,0.091209
cloth_edge_pull,latency_and_drift,heldout_geometry,invariant_risk_tactile_alignment,10,0.48,0.278251,0.6406,0.704848,0.65499,0.003515,0.513006,0.003472,0.513006,0.086176,0.001504,0.59458,0.002941,0.055446,0.001623,0.126878,0.000903,0.059737,0.000891,0.126211,0.079061
cloth_edge_pull,latency_and_drift,heldout_geometry,masked_autoencoder_tactile_pretraining,10,0.48,0.278251,0.6406,0.796559,0.683796,0.004188,0.536836,0.006409,0.536836,0.100493,0.004049,0.572104,0.004504,0.060566,0.002274,0.090034,0.000679,0.064148,0.001,0.138206,0.088474
cloth_edge_pull,latency_and_drift,heldout_geometry,no_tactile_policy,10,0.48,0.278251,0.6406,0.143827,0.464526,0.002486,0.328193,0.003541,0.328193,0.10142,0.001708,0.262183,0.004585,0.064433,0.0024,0.024227,0.001009,0.062417,0.001422,0.147588,0.091775
cloth_edge_pull,latency_and_drift,heldout_geometry,oracle_contact_shift_feature_selector,10,0.48,0.278251,0.6406,0.879257,0.840415,0.003468,0.769506,0.004993,0.769506,0.020961,0.002669,0.920423,0.00223,0.02893,0.002276,0.097123,0.001556,0.036025,0.001137,0.059775,0.032483
cloth_edge_pull,latency_and_drift,heldout_geometry,proposed_negative_transfer_guard_v4,10,0.48,0.278251,0.6406,0.745678,0.716292,0.003097,0.59258,0.002904,0.59258,0.059668,0.001837,0.699931,0.001908,0.043101,0.001149,0.166304,0.001256,0.051126,0.001685,0.100165,0.059808
cloth_edge_pull,latency_and_drift,heldout_geometry,scratch_tactile_policy,10,0.48,0.278251,0.6406,0.370405,0.531298,0.00296,0.39064,0.003745,0.39064,0.093733,0.002139,0.431386,0.00177,0.0623,0.002006,0.072955,0.001269,0.061732,0.000487,0.138099,0.086574
cloth_edge_pull,latency_and_drift,heldout_geometry,sensor_health_filter,10,0.48,0.278251,0.6406,0.613304,0.633331,0.004341,0.501944,0.004812,0.501944,0.066346,0.002062,0.634402,0.00347,0.048081,0.002099,0.165718,0.000815,0.0543,0.001112,0.10098,0.064435
cloth_edge_pull,latency_and_drift,heldout_geometry,test_time_tactile_adaptation,10,0.48,0.278251,0.6406,0.736343,0.675718,0.004115,0.532883,0.004492,0.532883,0.078198,0.002101,0.635303,0.004593,0.055333,0.000911,0.151864,0.001749,0.057733,0.001261,0.123453,0.075609
cloth_edge_pull,latency_and_drift,heldout_geometry,uncertainty_gated_transfer,10,0.48,0.278251,0.6406,0.620846,0.621738,0.003318,0.465828,0.005028,0.465828,0.083531,0.00335,0.572549,0.003878,0.054308,0.001097,0.203572,0.001443,0.060894,0.001372,0.115515,0.07592
cloth_edge_pull,latency_and_drift,heldout_material,action_critical_tactile_transfer_guard_v5,10,0.38,0.288623,0.6062,0.813979,0.769539,0.004264,0.670037,0.004764,0.670037,0.038661,0.001537,0.805955,0.003621,0.039575,0.001313,0.137685,0.001234,0.041651,0.001248,0.076669,0.046149
cloth_edge_pull,latency_and_drift,heldout_material,conformal_tactile_risk_control,10,0.38,0.288623,0.6062,0.599827,0.635282,0.003569,0.494609,0.004649,0.494609,0.070342,0.00258,0.59745,0.004793,0.045883,0.001525,0.209313,0.000862,0.054881,0.000986,0.095457,0.064022
cloth_edge_pull,latency_and_drift,heldout_material,contrastive_tactile_pretraining,10,0.38,0.288623,0.6062,0.812041,0.701734,0.002308,0.550214,0.002633,0.550214,0.097463,0.00153,0.584859,0.002904,0.070007,0.002178,0.088902,0.001146,0.062081,0.001368,0.136935,0.090597
cloth_edge_pull,latency_and_drift,heldout_material,domain_adversarial_tactile_transfer,10,0.38,0.288623,0.6062,0.733191,0.662643,0.002748,0.512488,0.003729,0.512488,0.091088,0.002359,0.58495,0.003825,0.066797,0.001925,0.11022,0.001313,0.061342,0.001565,0.132148,0.086274
cloth_edge_pull,latency_and_drift,heldout_material,ensemble_disagreement_filter,10,0.38,0.288623,0.6062,0.654334,0.652116,0.003425,0.503879,0.003952,0.503879,0.076982,0.002295,0.608776,0.002954,0.0579,0.001407,0.175314,0.001148,0.059084,0.001115,0.110608,0.073994
cloth_edge_pull,latency_and_drift,heldout_material,frozen_tactile_pretraining,10,0.38,0.288623,0.6062,0.817973,0.663436,0.003375,0.499559,0.004807,0.499559,0.11867,0.002505,0.487149,0.002676,0.081612,0.00257,0.045944,0.000762,0.067902,0.001495,0.152051,0.10552
cloth_edge_pull,latency_and_drift,heldout_material,full_finetune_pretraining,10,0.38,0.288623,0.6062,0.776758,0.683933,0.003796,0.525711,0.003163,0.525711,0.103107,0.002906,0.5515,0.003287,0.074423,0.001892,0.086756,0.00097,0.064778,0.001448,0.14113,0.095218
cloth_edge_pull,latency_and_drift,heldout_material,invariant_risk_tactile_alignment,10,0.38,0.288623,0.6062,0.70493,0.662131,0.00322,0.516042,0.005538,0.516042,0.086849,0.002371,0.589697,0.003702,0.062657,0.002267,0.118338,0.00108,0.060003,0.001352,0.128371,0.082446
cloth_edge_pull,latency_and_drift,heldout_material,masked_autoencoder_tactile_pretraining,10,0.38,0.288623,0.6062,0.796146,0.690586,0.004262,0.533506,0.005078,0.533506,0.101729,0.002365,0.574755,0.004491,0.074353,0.002049,0.086969,0.001484,0.063915,0.001293,0.139122,0.094276
cloth_edge_pull,latency_and_drift,heldout_material,no_tactile_policy,10,0.38,0.288623,0.6062,0.142479,0.476896,0.002433,0.332414,0.003393,0.332414,0.098638,0.003307,0.256898,0.003293,0.075947,0.002184,0.022914,0.001135,0.066209,0.001378,0.147219,0.095517
cloth_edge_pull,latency_and_drift,heldout_material,oracle_contact_shift_feature_selector,10,0.38,0.288623,0.6062,0.881723,0.846786,0.004536,0.773658,0.005511,0.773658,0.024673,0.002393,0.91969,0.004199,0.032337,0.002074,0.09132,0.001457,0.033903,0.001277,0.059645,0.034803
cloth_edge_pull,latency_and_drift,heldout_material,proposed_negative_transfer_guard_v4,10,0.38,0.288623,0.6062,0.748286,0.726449,0.003149,0.599239,0.002938,0.599239,0.061189,0.001959,0.700119,0.002787,0.050154,0.001647,0.156203,0.001227,0.050986,0.001433,0.099,0.062782
cloth_edge_pull,latency_and_drift,heldout_material,scratch_tactile_policy,10,0.38,0.288623,0.6062,0.369491,0.539588,0.003912,0.392791,0.00489,0.392791,0.093864,0.003021,0.431671,0.003553,0.071373,0.001409,0.068866,0.001208,0.06231,0.001126,0.138769,0.090245
cloth_edge_pull,latency_and_drift,heldout_material,sensor_health_filter,10,0.38,0.288623,0.6062,0.614535,0.640392,0.003838,0.506007,0.004575,0.506007,0.067301,0.001721,0.636325,0.003502,0.054217,0.00178,0.156737,0.000905,0.054553,0.001108,0.100337,0.067001
cloth_edge_pull,latency_and_drift,heldout_material,test_time_tactile_adaptation,10,0.38,0.288623,0.6062,0.736719,0.687008,0.002668,0.540234,0.003505,0.540234,0.079131,0.002876,0.638795,0.003327,0.062747,0.001636,0.143331,0.000919,0.057731,0.001228,0.122711,0.07861
cloth_edge_pull,latency_and_drift,heldout_material,uncertainty_gated_transfer,10,0.38,0.288623,0.6062,0.623556,0.628608,0.003918,0.468137,0.004629,0.468137,0.086935,0.002362,0.571972,0.002644,0.061913,0.001244,0.191295,0.00148,0.061039,0.001207,0.115972,0.080064
cloth_edge_pull,latency_and_drift,heldout_object,action_critical_tactile_transfer_guard_v5,10,0.28,0.213841,0.5886,0.8187,0.772084,0.003427,0.682836,0.004371,0.682836,0.03216,0.003011,0.811389,0.004483,0.033882,0.001367,0.127463,0.001342,0.03941,0.000877,0.075418,0.041326
cloth_edge_pull,latency_and_drift,heldout_object,conformal_tactile_risk_control,10,0.28,0.213841,0.5886,0.608316,0.651324,0.002974,0.52525,0.002216,0.52525,0.057095,0.002658,0.604274,0.002005,0.040958,0.002585,0.193946,0.000801,0.050663,0.001806,0.093268,0.056831
cloth_edge_pull,latency_and_drift,heldout_object,contrastive_tactile_pretraining,10,0.28,0.213841,0.5886,0.820853,0.713755,0.002784,0.582705,0.00355,0.582705,0.082981,0.003037,0.589704,0.002929,0.056558,0.001632,0.082843,0.001235,0.055379,0.000929,0.132572,0.079107
cloth_edge_pull,latency_and_drift,heldout_object,domain_adversarial_tactile_transfer,10,0.28,0.213841,0.5886,0.741809,0.679179,0.002906,0.55087,0.004365,0.55087,0.075013,0.003016,0.591732,0.003179,0.052586,0.002799,0.101952,0.001532,0.05457,0.00124,0.131231,0.074566
cloth_edge_pull,latency_and_drift,heldout_object,ensemble_disagreement_filter,10,0.28,0.213841,0.5886,0.664052,0.662588,0.002947,0.532531,0.003314,0.532531,0.065554,0.001877,0.614819,0.003313,0.046994,0.001298,0.163014,0.001089,0.053399,0.000809,0.106929,0.064733
cloth_edge_pull,latency_and_drift,heldout_object,frozen_tactile_pretraining,10,0.28,0.213841,0.5886,0.827621,0.681529,0.004339,0.546168,0.005956,0.546168,0.095534,0.002729,0.498371,0.003153,0.062575,0.001632,0.041256,0.001237,0.059764,0.001104,0.148866,0.089032
cloth_edge_pull,latency_and_drift,heldout_object,full_finetune_pretraining,10,0.28,0.213841,0.5886,0.785793,0.697802,0.002858,0.563643,0.004887,0.563643,0.086044,0.002508,0.558205,0.002648,0.057884,0.002201,0.0822,0.001233,0.056809,0.001437,0.136191,0.081446
cloth_edge_pull,latency_and_drift,heldout_object,invariant_risk_tactile_alignment,10,0.28,0.213841,0.5886,0.713204,0.674153,0.004391,0.54975,0.004856,0.54975,0.069881,0.002584,0.600447,0.004021,0.048988,0.002029,0.110848,0.001152,0.054497,0.001778,0.123991,0.070143
cloth_edge_pull,latency_and_drift,heldout_object,masked_autoencoder_tactile_pretraining,10,0.28,0.213841,0.5886,0.805033,0.703864,0.004274,0.571982,0.004826,0.571982,0.082228,0.002109,0.579297,0.004594,0.057896,0.001624,0.08061,0.000995,0.056506,0.000963,0.135174,0.07994
cloth_edge_pull,latency_and_drift,heldout_object,no_tactile_policy,10,0.28,0.213841,0.5886,0.152201,0.487241,0.003546,0.363754,0.004478,0.363754,0.087462,0.002582,0.266291,0.003545,0.059067,0.002222,0.02141,0.001769,0.058369,0.001563,0.141927,0.083566
cloth_edge_pull,latency_and_drift,heldout_object,oracle_contact_shift_feature_selector,10,0.28,0.213841,0.5886,0.884632,0.854089,0.003704,0.786284,0.003743,0.786284,0.020434,0.002435,0.924742,0.004083,0.029501,0.001865,0.085429,0.000997,0.033523,0.001606,0.060477,0.032396
cloth_edge_pull,latency_and_drift,heldout_object,proposed_negative_transfer_guard_v4,10,0.28,0.213841,0.5886,0.7551,0.736567,0.004088,0.623377,0.00564,0.623377,0.053278,0.003227,0.709287,0.00483,0.041082,0.001771,0.146139,0.000837,0.047442,0.001227,0.095679,0.055692
cloth_edge_pull,latency_and_drift,heldout_object,scratch_tactile_policy,10,0.28,0.213841,0.5886,0.378541,0.550188,0.002532,0.427789,0.002831,0.427789,0.076792,0.002568,0.441095,0.001091,0.054191,0.001829,0.064786,0.001576,0.054662,0.001309,0.133303,0.076163
cloth_edge_pull,latency_and_drift,heldout_object,sensor_health_filter,10,0.28,0.213841,0.5886,0.622408,0.649558,0.004188,0.530133,0.004012,0.530133,0.057469,0.002584,0.641512,0.004176,0.045478,0.001884,0.145991,0.000802,0.0499,0.000982,0.098534,0.059547
cloth_edge_pull,latency_and_drift,heldout_object,test_time_tactile_adaptation,10,0.28,0.213841,0.5886,0.744844,0.694253,0.004629,0.566662,0.005012,0.566662,0.067403,0.001235,0.645201,0.003515,0.049785,0.0015,0.133915,0.000762,0.051812,0.000827,0.119817,0.068584
cloth_edge_pull,latency_and_drift,heldout_object,uncertainty_gated_transfer,10,0.28,0.213841,0.5886,0.633572,0.641412,0.004018,0.50335,0.005191,0.50335,0.069746,0.002792,0.579526,0.003346,0.049215,0.001201,0.177647,0.000822,0.055216,0.001696,0.112546,0.068195
cloth_edge_pull,latency_and_drift,latency_contact_shift,action_critical_tactile_transfer_guard_v5,10,0.76,0.379222,0.6966,0.799562,0.745068,0.003714,0.629347,0.005702,0.629347,0.053672,0.002343,0.792536,0.002698,0.038664,0.001936,0.174634,0.001457,0.04615,0.000933,0.081409,0.052209
